name,flux,ra,dec
J0307-4857,0.248,0.8184280030921485,-0.8543945763528956
J0308+0406,0.497,0.8222117973525471,0.0717490348415089
J0309+1029,0.82,0.8249315797779015,0.18304790641196217
J0309-6058,0.532,0.8287477169528351,-1.0642584177303889
J0310+3814,0.459,0.8326587652779361,0.6675585642324688
J0311-7651,1.043,0.8374126241540129,-1.3415320491393588
J0312+0133,0.403,0.8409289579784615,0.027137760250259844
J0312-1449,0.205,0.8411314885301346,-0.2588495627607902
J0313+4120,0.559,0.8422640542802032,0.7214084942427967
J0314-6548,0.185,0.8481169613852271,-1.1485463787079526
J0314-5104,0.192,0.8483538861950828,-0.8914344850460324
J0315-1656,0.205,0.8528608412685835,-0.2956864778809476
J0315-0151,0.174,0.8539360702620082,-0.032401380301367244
J0316+2733,0.244,0.8573211405641302,0.48087770989480805
J0317+5643,0.205,0.8635702121748048,0.9901727555273386
J0318+1628,0.66,0.8681415051750776,0.2875560705152286
J0319+2922,0.168,0.8683093349451185,0.5126380075878239
J0319-1613,0.183,0.8687033092080021,-0.28326231805151925
J0319+6949,0.165,0.8699063409540128,1.2186549051847209
J0319+4130,21.764,0.871803605189828,0.7245157737232923
J0319+1901,0.469,0.8720287974601195,0.33205514957287663
J0320-1702,0.161,0.8740541428285366,-0.29747746499465544
J0321-2940,0.203,0.879124597376886,-0.518005435895849
J0321+4359,0.165,0.8797090820361622,0.767762983959021
J0321+1221,0.698,0.880889745351591,0.21561581216488343
J0321-0526,0.189,0.8813818458065683,-0.09488981371137582
J0322+6610,0.191,0.8833714089437154,1.1549633914018893
J0323-6026,0.176,0.8863697664980289,-1.0549144888989666
J0323+0145,0.302,0.8864725315571084,0.03078812724063244
J0324+3410,0.318,0.8931112538864988,0.5965431511015813
J0324-2918,0.156,0.8933391680704809,-0.5114843336076155
J0325-2415,0.211,0.8954516908897058,-0.4234753109813644
J0325+4655,0.215,0.8959577817585229,0.8188824732303441
J0325+2224,0.846,0.8971584572373215,0.3909555251679548
J0325-4847,0.45,0.8982558227507036,-0.8515917254908468
J0327+0233,0.173,0.9071490586515606,0.04470943636866709
J0327+0044,0.276,0.907514162332456,0.01290926357456331
J0327-2202,0.357,0.9075656829248118,-0.38458521666061823
J0328+3940,0.203,0.9112300093979113,0.6925300008227209
J0329+3510,0.507,0.9130511737876813,0.6138031671206744
J0329-2357,0.735,0.9158670191350655,-0.4180488897689199
J0329+2756,0.487,0.9161283730275731,0.48760378132329024
J0330+4656,0.204,0.918670586236606,0.8192541234473383
J0330-4014,0.327,0.9200142412693895,-0.7022846041726966
J0331-2524,0.205,0.9213099060745616,-0.4435233893483844
J0331-1051,0.179,0.924352310794096,-0.18963732374751954
J0332-7249,0.176,0.9281515560907522,-1.27091252084935
J0334-4008,1.401,0.9347441322783302,-0.7005819390579349
J0334-3725,0.533,0.9348728818720354,-0.6532528093453985
J0334+0800,0.342,0.9376284483467112,0.13969624612296472
J0335-3119,0.329,0.9410632395885641,-0.5465902454291671
J0335-5430,0.559,0.94203599732,-0.9513262025172184
J0336+3218,1.618,0.9446672832619644,0.5638836037334765
J0336-1302,0.356,0.9450256730975597,-0.22749717076691345
J0336-3616,0.325,0.9464064933168792,-0.6330029158420137
J0337-1204,0.157,0.950873669500567,-0.21062509000180724
J0339-0133,0.295,0.9556394818458024,-0.027137967314183047
J0339-0146,2.119,0.9578176249724674,-0.03100773343920873
J0340+4732,0.275,0.9607156762002852,0.8297455982625213
J0340-0254,0.204,0.9623015134109635,-0.05087746460939325
J0340-2119,0.63,0.9625205648130039,-0.3721971454889471
J0340+0735,0.271,0.9638388916276822,0.13247481389174048
J0341-4914,0.271,0.9669348247954327,-0.8592966831077858
J0343-2530,0.179,0.9744408757702426,-0.44514334641270165
J0343+3622,0.32,0.9751265373117011,0.6347783324856136
J0343-5241,0.207,0.9766082433795499,-0.9195789674016195
J0344+1559,0.255,0.9790695082905975,0.279172052216303
J0344+6827,0.179,0.9803980721158372,1.1949096625565012
J0345+1453,0.571,0.9822143281306962,0.2600034354661265
J0346+5400,0.417,0.9886202389549458,0.9427643654683696
J0347-1100,0.174,0.9905981232941251,-0.19224787360232581
J0347+2004,0.198,0.992623954882183,0.3504865651360613
J0347+5557,0.317,0.994605839734174,0.9766648138154489
J0347+2339,0.198,0.9946276292972205,0.4130385894719222
J0348-2749,0.646,0.9976116251188959,-0.4855581886326276
J0348-1610,0.453,0.9976935220760518,-0.2822476253183863
J0348+4149,0.214,0.998119062727397,0.7299096653436941
J0349+4609,0.555,1.0005639229251948,0.8057586791655575
J0349-2102,0.488,1.0034062712427148,-0.3673323769021144
J0350-3232,0.219,1.0067143562350842,-0.5681019087649112
J0350-4713,0.22,1.0073021622559268,-0.8243314928689807
J0350+0506,0.171,1.007506030747916,0.08911452488884665
J0351-1153,0.349,1.0087259084845888,-0.20751317715696127
J0351-5142,0.184,1.0099805205277603,-0.9026042266607993
J0352-2514,0.418,1.0130947171844138,-0.44064845207338654
J0354+6621,0.173,1.021286623214063,1.1581526140907659
J0354+0441,0.262,1.0227723157593676,0.08177480636126429
J0354+4643,0.653,1.0232001215571935,0.8154505513097815
J0354+8009,0.195,1.0243719951763433,1.3990212496760448
J0355+1231,0.208,1.028697047671878,0.21868045616063486
J0355-6645,0.235,1.0288631145139304,-1.1651712263123086
J0355-6331,0.251,1.0289860859769808,-1.108589887438536
J0356+2903,0.207,1.0303596283914858,0.5072233244903009
J0356-4021,0.176,1.0312676205904827,-0.7043818654450911
J0356+6043,0.363,1.0315767653794565,1.0599868373962018
J0357+2319,0.272,1.0356790967727547,0.40721355765063966
J0357-4812,0.285,1.0357015054913532,-0.8413221852889066
J0357-6948,0.159,1.036295243304547,-1.2184580550737456
J0357-0751,0.219,1.0372559557915944,-0.1370789727750661
J0357+0542,0.15,1.03746193547748,0.09963531473895977
J0358+5606,0.623,1.0406662507556192,0.9793452611979154
J0359-6154,0.256,1.042911979503184,-1.0804851013847514
J0359+6005,0.764,1.0430262091937874,1.048758988486167
J0359+5057,6.556,1.044997511096415,0.8894884458389408
J0359-2615,0.203,1.045283641610262,-0.4583008271743437
J0359+3220,0.687,1.0461003881414088,0.5645517428237433
J0400+0550,0.311,1.0480509718949844,0.10201993739441544
J0401-1606,0.203,1.0520435119699667,-0.28118713611530843
J0401+0318,0.165,1.0524150057375858,0.05773463314790591
J0401+0413,0.268,1.0530089869514885,0.07376152673264966
J0401-2921,0.188,1.053123217951089,-0.5123842098559059
J0401-6110,0.303,1.0533749905677794,-1.067647742708895
J0401+2110,0.229,1.0548454444979407,0.3695666188864107
J0402-3147,0.606,1.0574707048361067,-0.5548496008228311
J0403+2600,1.436,1.0606937522240534,0.453792891250044
J0403-3605,1.583,1.0641963237637395,-0.6297822467318205
J0405-1308,0.9,1.0714869633661084,-0.2292862836878929
J0405+3803,0.379,1.072596666757417,0.6642540630313115
J0406-1749,0.244,1.0742679365259833,-0.311240335751188
J0406+0637,0.253,1.0758724020721004,0.1155552828117789
J0406-3826,1.155,1.0776706610516555,-0.6709241617991636
J0407+0742,0.551,1.0798560563122508,0.13442657331849275
J0407-3303,0.536,1.0802070890032724,-0.5770560688254861
J0407-1211,0.955,1.0812628133605298,-0.21281701051518062
J0407+6821,0.171,1.0813162410887036,1.1930859117827053
J0407-2757,0.211,1.0819536600570296,-0.4878458056458506
J0408+3032,0.151,1.0835860361813243,0.5330550218454817
J0408-6545,0.609,1.0835860801781658,-1.1475980145950477
J0408-7507,0.291,1.0856703557161118,-1.3111349122546059
J0408-0529,0.174,1.0864420024303327,-0.09589875369385006
J0409-1238,0.377,1.0868870459725162,-0.22072666980066025
J0409+1217,0.279,1.088067978214094,0.21457779713025113
J0409+0640,0.15,1.0883471585359712,0.11652546751580578
J0409-1655,0.183,1.0891824896966036,-0.29542381586416566
J0410-5232,0.396,1.0924767842607768,-0.9171369799430485
J0410+7656,0.646,1.0941477019818886,1.3429596539516273
J0411-2758,0.159,1.0970290373915175,-0.48821130798903606
J0411-5149,0.198,1.097895731609754,-0.9044846456574135
J0412+0438,0.249,1.102334465980673,0.08089618381145859
J0412+2305,0.274,1.1027329734454006,0.4029066044376142
J0412+1856,0.267,1.1028985838111314,0.3306287577644382
J0413-4324,0.555,1.106374440323178,-0.7575118834030348
J0413+5250,0.168,1.1066177480929962,0.9223723022437728
J0413+1112,0.238,1.1068544322655813,0.19554856145299293
J0414+3418,0.818,1.110993392883891,0.5988962005084616
J0414+4848,0.174,1.1111394412357554,0.8517920385774648
J0415-4737,0.172,1.1165929730110813,-0.8312392786707579
J0415+4452,0.519,1.1167581218099472,0.7833119314423735
J0415-4637,0.226,1.1169153679761261,-0.8138532062464395
J0416-2056,0.447,1.1173277703706388,-0.3654889991736593
J0416-3403,0.207,1.1177418985321714,-0.5943038147920867
J0416-1851,0.604,1.1196683086756645,-0.32903499818915616
J0418+5457,0.163,1.1271438290422013,0.9591327686459599
J0418+3801,1.54,1.1272846906391392,0.6636895680400501
J0419+5722,0.372,1.1315124363746638,1.0015280238477817
J0419+3955,0.475,1.131740538036096,0.6968177471721417
J0420+3849,0.186,1.1354519284760287,0.6776873697616933
J0420-1501,0.197,1.1358016172635264,-0.2622191224188125
J0421-4818,0.16,1.1408258765826782,-0.843019137892545
J0421+4352,0.154,1.1425925149231202,0.7656683305478985
J0422+5324,0.745,1.1464194382328312,0.9321331467457095
J0422+0219,1.076,1.1469878167756038,0.04056402520736754
J0423+2108,0.175,1.1476985840784095,0.36885656130235267
J0423-0120,2.524,1.148703044261267,-0.023431363003391843
J0423+4150,1.231,1.1516271307109809,0.7301425563097974
J0424+0204,0.484,1.1525399553630664,0.036191169573821014
J0424+1442,0.162,1.1536255929910957,0.256644276903856
J0424-3848,0.172,1.15436921858962,-0.6773896402502106
J0424-3756,1.139,1.1549893550895265,-0.6621623276652542
J0424+0036,0.524,1.1553237573380486,0.01050266169694907
J0424+0805,0.218,1.1561063053060554,0.14116478661473006
J0425-5331,0.191,1.156591382628845,-0.9343244871795134
J0425-6646,0.164,1.156772688813261,-1.1655418626869327
J0426+0518,0.36,1.1633058782822667,0.09259879437270155
J0426+6825,0.159,1.1642851511096342,1.1943527064179809
J0426+2327,0.255,1.164697102118369,0.4094718588532306
J0427-0700,0.206,1.1669096281585762,-0.12232461784961042
J0427+4133,0.599,1.1683558030316792,0.7251896369117293
J0427+0457,0.32,1.1684667027795141,0.08643416084585188
J0428+3259,0.37,1.1697930219658916,0.5759200835633213
J0428-6438,0.216,1.1701618415254866,-1.1281777334870757
J0428+1732,0.17,1.1719619530265983,0.306128753076551
J0428-3756,0.521,1.1723103347079304,-0.6621564923993071
J0428-5005,0.364,1.1724708969996882,-0.8742853313229174
J0429+3319,0.334,1.1775679129139813,0.581494540451631
J0429+2724,0.326,1.1775853379176229,0.47840384404593067
J0431+2037,0.662,1.182734107716615,0.3599948268006835
J0431-0406,0.215,1.1845032255154258,-0.0716909477629714
J0431+1731,0.2,1.186633303874376,0.305896952117047
J0432+3131,0.17,1.1872923867420424,0.55013425229733
J0432-5109,0.178,1.1883640200663197,-0.8928580180051561
J0432-1614,0.334,1.1889388124032052,-0.2833525960797433
J0432+4138,1.394,1.1894784409371524,0.7267766655277883
J0433+0521,2.225,1.1919941047793805,0.09345083967891564
J0433-6030,0.192,1.1936676510390678,-1.0559909530522065
J0433+2905,0.297,1.1939382797566647,0.5078688845954042
J0433-0229,0.291,1.1951788826237066,-0.043613995589839694
J0434-1442,0.338,1.196934084548781,-0.25683178431582654
J0434-2342,0.25,1.1976576377700765,-0.41366906663555525
J0434-4211,0.203,1.1988458425804815,-0.7362765578053522
J0437-1844,0.629,1.2087483346835364,-0.32719403119673046
J0437-7148,0.241,1.2089589125120581,-1.2532441631381748
J0437-2954,0.419,1.2112998578424097,-0.5218734115554691
J0438+3004,0.304,1.2133636823394012,0.524983006554587
J0438-1251,0.405,1.2155506296340337,-0.2242910939667453
J0438+2153,0.197,1.2170679008578271,0.3819861893725709
J0439-4522,0.832,1.2174293062587596,-0.7919070927413697
J0439+0520,0.307,1.2175316655287878,0.0932959623123826
J0439+3045,0.219,1.218659755672878,0.5367253617535563
J0439-3017,0.192,1.221236069779335,-0.5287650719693988
J0440+4244,0.261,1.2223029133383685,0.7460325411289896
J0440-4333,1.585,1.2229798392887545,-0.7601326033398738
J0440+1437,0.232,1.2232677770183196,0.25538506814824863
J0440+2728,0.197,1.2237477427080623,0.4795809883897367
J0440-6952,0.249,1.225203494639103,-1.2194910556804741
J0441-3340,0.329,1.2285494817832852,-0.5876131626391121
J0441-5154,0.309,1.2303318312867657,-0.9060885025926761
J0442+0011,0.185,1.23265611330425,0.003389163438587531
J0442-2825,0.396,1.23319563173701,-0.496113891176433
J0442-0017,1.781,1.2332686099889663,-0.005155609574645844
J0443+3441,0.371,1.2371210227415717,0.6053706707988522
J0444+1042,0.208,1.2400903315448693,0.1869793708956732
J0445+0715,0.204,1.2436509951324335,0.12679775496295154
J0446+3900,0.342,1.24874628469793,0.6807613110778887
J0447+3327,0.261,1.252914699056364,0.5840350931495655
J0448-2109,0.314,1.2579010989115476,-0.36935448095170365
J0448+0950,0.354,1.258217925330892,0.1718735299299226
J0448-7417,0.309,1.2601683018993408,-1.2966402289666659
J0448+1127,0.185,1.2603031326564924,0.2001037981756087
J0449+1121,1.069,1.2615582430638872,0.19823350931237985
J0449+1754,0.169,1.2619102527029575,0.3125671096927985
J0449+6332,0.682,1.2626955779261368,1.1089115898229966
J0449-4809,0.232,1.263879471555123,-0.8405734016606661
J0449-3911,0.36,1.2640732302274198,-0.6839240908650449
J0449-0057,0.234,1.2641205933000532,-0.01668899664771803
J0450-8101,1.516,1.265759330640417,-1.414018400068702
J0450-1837,0.276,1.2679751283730292,-0.32492410421054785
J0450+4056,0.229,1.2685401787183623,0.7144891586277318
J0451+5935,0.219,1.2710885187602903,1.0400813763303842
J0452-8535,0.18,1.276584362043618,-1.4937993989672074
J0453+0128,0.203,1.278616474053545,0.02577089425343898
J0453-2807,1.551,1.2795188222213514,-0.4909093735976368
J0453-3949,0.162,1.279662260287875,-0.6949606876137548
J0455+7113,0.22,1.2902557968186898,1.243102174749259
J0455-4615,1.757,1.2908726025031632,-0.8074992662610114
J0456-2159,0.201,1.2921926003978783,-0.3837271162254525
J0456-4041,0.213,1.2938936070135183,-0.7101665054993456
J0456-3136,0.224,1.2942113348954212,-0.5515845437233993
J0456+0400,0.357,1.294974288488248,0.07006986544610035
J0457-2324,2.188,1.2961381693720884,-0.4086592462556205
J0457+0645,0.475,1.296467652919168,0.11784492566744978
J0457-0849,0.172,1.2973768931740242,-0.15390644791807226
J0458+0608,0.25,1.3038170613208322,0.1070655731911167
J0458+5508,0.264,1.304258379094117,0.9624621021493076
J0459+3106,0.185,1.3070358975929037,0.542963632466877
J0459+0229,0.615,1.3084188469684666,0.04349349127089047
J0501-0159,1.349,1.314291823396393,-0.03468481371189183
J0501-1706,0.217,1.3164613761579236,-0.29849292310314673
J0501+1356,0.282,1.3166524494230003,0.24321754739827903
J0501+7128,0.201,1.316689470983483,1.2474932983077536
J0502+0609,0.748,1.318846845201104,0.10737408001376762
J0502+1338,0.636,1.3201393766312142,0.23799968464417118
J0502+4139,0.232,1.3204861654087159,0.7270234325886654
J0502+2516,0.309,1.3219759903119126,0.44110906361312824
J0503+0203,1.092,1.323628409942781,0.03580192391693557
J0503+4424,0.202,1.3257393008791554,0.7751171134278301
J0504-6049,0.179,1.3265739405985157,-1.0617057918627977
J0504-0744,0.333,1.328958658350175,-0.13515094522041096
J0504+2802,0.174,1.3303995085873404,0.48942901926305293
J0505+0459,0.702,1.3324995957174788,0.08718270866071777
J0505-2930,0.5,1.334875033262617,-0.5150583058882617
J0506-6109,0.781,1.3383758296570096,-1.0674675813392647
J0507+4645,0.389,1.3412607200841589,0.8161466882931697
J0507+0307,0.191,1.3421948232814305,0.05464842381543546
J0507-6104,0.335,1.3435159659666907,-1.0660234260545132
J0508+8432,0.237,1.346984287456024,1.4754070249649487
J0509+3528,0.178,1.3486919923544451,0.6190939150667523
J0509+0541,0.421,1.3501550365619892,0.09936418070006317
J0509+1011,0.379,1.3502635813516086,0.17794892326919537
J0509+3951,0.21,1.3518169491113812,0.6957785294602108
J0510+1800,0.951,1.3528024582183324,0.3143608588870104
J0510-3142,0.424,1.3560001729521287,-0.553530831349021
J0511+1357,0.325,1.3597801795571622,0.24356648331861136
J0511+0110,0.243,1.3611831991282923,0.020601846855586983
J0512+1517,0.348,1.364339365135692,0.26685832620452116
J0512+4041,1.161,1.3651778397797514,0.7102695938564282
J0513+0100,0.239,1.3686313853843595,0.017558274656227172
J0513-2159,0.666,1.3692918336812774,-0.3837595636415764
J0514-2029,0.361,1.371345010433557,-0.3576010580866524
J0514+5602,0.253,1.37144333646585,0.9780197444266613
J0514-4554,0.245,1.3732803099752626,-0.8012785789157214
J0515-6721,0.22,1.3771763954472422,-1.1756141770472954
J0515-4556,0.58,1.3777374673145453,-0.8018973325573249
J0516-1603,0.398,1.379968523369977,-0.28016235426402747
J0516-7237,0.323,1.3815531090341375,-1.2674361197460953
J0516-6207,0.853,1.382077232208454,-1.084166481712379
J0516+1057,0.207,1.3822023214831074,0.19137916966169646
J0517-0520,0.172,1.3852176605819886,-0.09328223127386209
J0517+4537,0.51,1.3852750611158724,0.7961846143702561
J0517+0648,0.356,1.3869072839420808,0.118697955339362
J0518+2054,0.252,1.387814881769389,0.3650283285836113
J0518+3306,0.237,1.3879107249980993,0.5777687794554512
J0518+4730,0.298,1.3884159546196526,0.8293006030077804
J0519+0848,0.397,1.392686286243482,0.15386403316899713
J0519-4546,0.565,1.3955160489190437,-0.7989916269699062
J0521-1737,0.198,1.4023398693060944,-0.30761517146065825
J0521+2112,0.322,1.4039694566851322,0.3702592470792632
J0521+1227,0.15,1.4049733846880121,0.2173204066441704
J0522+0113,0.453,1.406260315865607,0.021386032984781655
J0522-6107,0.33,1.4074935394078496,-1.0669640524441046
J0522-1627,0.152,1.4082374471679362,-0.28736073239268073
J0522-4020,0.22,1.4089254099260133,-0.7040994721417457
J0522-3627,1.585,1.409206810088533,-0.6363220833357637
J0523-2614,0.448,1.4106965075099724,-0.4579043520728083
J0524+7034,0.156,1.4146935890771124,1.2318771695138706
J0525-2338,0.939,1.418553140517247,-0.41253187535087726
J0525-4557,0.186,1.4203635002281163,-0.8022439119437974
J0526-4830,0.43,1.4236557126872134,-0.8466630589456577
J0526-6749,0.192,1.425009529099624,-1.183665110360711
J0527+0331,0.444,1.4291850704373363,0.06153020872012509
J0529-7245,0.756,1.437718038455601,-1.2698652385042406
J0529-0519,0.174,1.4394263758177095,-0.09299510473454811
J0529-2515,0.206,1.4396833663870872,-0.44098134769067254
J0530-2503,0.549,1.440475703106926,-0.43734993410331197
J0530+3723,0.237,1.4408092434536857,0.652620395448072
J0530-4524,0.185,1.441694516120033,-0.792519202350843
J0530+1331,2.969,1.4439993746591602,0.23617770959744508
J0532-0307,0.251,1.4491700995365895,-0.05443020946845626
J0532+0732,1.243,1.4514593282159327,0.13169161440686825
J0532-3941,0.161,1.4527819272330096,-0.6926485955090617
J0533+4822,1.074,1.454140395384209,0.844413600987017
